"artist.familiarity","artist.hotttnesss","artist.id","artist.latitude","artist.location","artist.longitude","artist.name","artist.similar","artist.terms","artist.terms_freq","release.id","release.name","song.artist_mbtags","song.artist_mbtags_count","song.bars_confidence","song.bars_start","song.beats_confidence","song.beats_start","song.duration","song.end_of_fade_in","song.hotttnesss","song.id","song.key","song.key_confidence","song.loudness","song.mode","song.mode_confidence","song.start_of_fade_out","song.tatums_confidence","song.tatums_start","song.tempo","song.time_signature","song.time_signature_confidence","song.title","song.year"
"0.624200328","0.369076871","AR9ST641187B99B4DE","38.62774","0","-90.19951","Cal Tjader","0.0","latin jazz","1.0","190923","0","0.0","1.0","1.0","0.17359","1.0","0.17359","200.12363","0.376","-1.0","SODWIDL12A6D4FA5F2","10.0","0.576","-18.896","1","0.5","185.481","0.293","0.17359","118.596","1.0","0.0","0","2003"
"0.439628577","0.360813235","ARAMB6Q1187B99DE68","0.0","0","0.0","Fiona Sit","0.0","cantonese pop","1.0","327605","0","0.0","1.0","0.469","0.7732","0.879","0.16095","232.48934","0.096","-1.0","SOFOXRS12AB017BD2E","5.0","0.698","-6.327","1","0.729","225.083","0.322","0.16095","99.977","4.0","0.876","0","0"
"0.832011769","0.677482479","ARC8CQZ1187B98DECA","0.0","0","0.0","Jack Johnson","0.0","rock","1.0","14580","0","0.0","2.0","0.055","0.98985","0.468","0.08621","228.70159","0.078","0.824206502","SOOQPIK12A6701F1C5","8.0","0.244","-10.736","0","0.418","211.609","0.267","0.08621","128.684","4.0","1.0","0","2000"
"0.571681627","0.54000775","AR3FE581187FB3F90A","0.0","0","0.0","Fabolous","0.0","gangster rap","0.972556871","6839","0","0.0","1.0","0.034","1.07901","0.25","0.46677","246.33424","0.0","0.541105827","SOIMRXV12A58A7F1B5","6.0","0.306","-5.268","1","0.349","238.748","0.555","0.15992","96.708","4.0","0.949","0","2003"
"0.558475816","0.40788797","ARJIWJH1187FB3F6B9","34.14632","0","-118.24802","Elvin Bishop","0.0","blues-rock","1.0","226854","0","0.0","0.0","0.062","1.54611","0.909","0.37324","335.69914","0.0","0.334706549","SOOBTKZ12A58A7B0B0","0.0","0.816","-4.559","1","0.781","329.334","1.0","0.07427","100.173","4.0","1.0","0","2005"
"0.69402528","0.479407676","ARODBRG1187FB3FD99","0.0","0","0.0","Nick Cave & The Bad Seeds","0.0","rock","1.0","413215","0","0.0","2.0","0.19","1.16389","0.484","0.58414","246.46485","6.711","-1.0","SOKHMJO12AB01832DA","4.0","0.505","-11.936","0","0.406","236.321","0.31","0.29206","103.145","3.0","1.0","0","0"
"0.698619547","0.546745176","ARK3PWH1187B9A441D","0.0","0","0.0","Showbread","0.0","post-hardcore","1.0","537392","0","0.0","0.0","0.145","1.10079","0.426","0.39288","252.21179","0.0","-1.0","SORYBLZ12AF72A4286","9.0","1.0","-3.708","1","0.763","249.667","0.335","0.2122","164.963","4.0","0.688","0","2009"
"0.850789989","0.838095532","AR91C8S1187B990901","40.23447","0","-74.29504","Bruce Springsteen","0.0","heartland rock","0.911576134","290204","0","0.0","2.0","0.069","0.12787","0.0","0.12787","191.99955","0.898","0.751580891","SOYIXMY12AF72A0734","0.0","0.641","-11.516","1","0.826","189.068","0.704","0.12787","183.709","4.0","0.0","0","1984"
"0.698619547","0.546745176","ARK3PWH1187B9A441D","0.0","0","0.0","Showbread","0.0","post-hardcore","1.0","234928","0","0.0","0.0","0.175","0.96457","0.493","0.41159","197.79873","0.0","-1.0","SOXXZFP12A8AE47061","10.0","0.61","-5.586","1","0.548","193.202","0.259","0.1317","110.235","4.0","1.0","0","2008"
"0.780309851","0.485682369","ARKAL321187B9AD4BE","0.0","0","0.0","The Gathering","0.0","trip rock","0.969925435","366840","0","0.0","0.0","0.122","1.39941","0.0","0.69856","363.31057","0.201","-1.0","SOUEILW12AF72A5701","0.0","0.641","-11.098","1","0.701","356.821","0.773","0.23779","87.797","4.0","0.435","0","0"
"0.54192836","0.373856345","ARAENPX1187B990DDA","0.0","0","0.0","Timbalada","0.0","samba","1.0","55800","0","0.0","0.0","0.073","1.64685","0.493","0.98938","242.1024","2.049","0.401095297","SOUBGQW12A6D4F8CE5","10.0","0.656","-7.203","0","0.692","235.241","0.189","0.82439","180.06","4.0","0.166","0","2006"
"0.583989842","0.473636665","ARCEOW71187B9A5A71","51.50632","0","-0.12714","B.A.D.","0.0","dance rock","0.879547101","156902","0","0.0","1.0","0.078","1.2953","0.624","0.29454","241.81506","0.38","-1.0","SOYQWAD12A8C139316","7.0","0.286","-6.65","0","0.41","228.275","0.039","0.0459","121.993","4.0","0.787","0","0"
"0.199668085","0.0","ARTOTKA11E2835EA81","0.0","0","0.0","Arne Weise","0.0","swedish","1.0","39801","0","0.0","0.0","0.174","0.84102","0.78","0.42361","198.24281","0.375","-1.0","SOZQFDN12A6D4F8D09","0.0","0.0","-15.879","1","0.055","187.193","0.314","0.21491","144.082","4.0","0.702","0","2002"
"0.55010385","0.386237683","ARQHLIO1187B98AA6A","0.0","0","0.0","Jay PA(c)rez","0.0","tejano","1.0","508143","0","0.0","0.0","0.578","0.04845","0.481","0.04845","193.802","0.0","0.0","SOVSJKJ12AB0183DB7","0.0","0.831","-6.01","1","0.825","193.802","0.603","0.04845","104.387","4.0","0.0","0","0"
"0.609896793","0.479045991","AR223M11187B9ADDD6","33.53858","0","-112.18628","Marty Robbins","0.0","country rock","0.993732332","663092","0","0.0","1.0","0.023","0.50579","0.699","0.0651","129.67138","0.0","0.273285955","SONIRES12AB01872D2","2.0","0.695","-8.116","1","0.618","129.671","0.595","0.0651","140.73","4.0","0.0","0","0"
"0.445854631","0.347598889","ARVQ4QM1187B98AD95","33.52029","0","-86.8115","Hank Penny","0.0","western swing","1.0","199854","0","0.0","0.0","0.693","0.2724","1.0","0.2724","126.95465","0.398","0.507346897","SOUYPSW12A8C138902","5.0","0.818","-13.159","1","0.564","119.171","0.0","0.2724","95.95","4.0","0.92","0","0"
"0.334542784","0.049034381","AROIHOI122988FEB8E","0.0","0","0.0","Mario Rosenstock","0.0","irish","0.941261626","281944","0","0.0","0.0","0.091","0.70049","0.459","0.07027","361.82159","0.0","-1.0","SOJYIEV12A8C130AAB","9.0","0.479","-7.839","1","0.372","355.968","0.525","0.07027","100.091","3.0","0.64","0","0"
"0.593420296","0.407283888","AREZWC61187FB52DCF","29.76045","0","-95.36978","Johnny Nash","0.0","reggae","1.0","420937","0","0.0","1.0","0.643","0.46167","0.643","0.46167","167.26159","0.0","-1.0","SOHJNUH12AB01891DE","4.0","0.73","-12.43","1","0.655","158.505","0.047","0.27168","163.257","1.0","0.0","0","1972"
"0.458055179","0.371760895","AR0LVFQ1187B9A84E0","40.71455","0","-74.00712","Jason Miles","0.0","jazz fusion","0.982156256","150501","0","0.0","0.0","0.2","0.87009","0.825","0.25786","256.20853","0.218","0.253834736","SOUOWYN12A8C13501F","6.0","0.013","-8.699","0","0.264","242.382","1.0","0.10461","196.004","4.0","0.671","0","0"
"0.518902909","0.344757912","ARSENJW1187B9B053E","0.0","0","0.0","Bimbo","0.0","reggaeton","1.0","662464","0","0.0","0.0","0.163","0.82463","0.8","0.42237","288.86159","0.369","0.0","SOIPFOS12AB0183721","9.0","0.421","-7.687","0","0.398","279.737","0.155","0.42237","147.991","4.0","0.757","0","0"
"0.338448745","0.0","ARDYMTV122ECCBC383","-0.02435","0","37.90395","Samba Mapangala and Orchestra Virunga","0.0","soukous","0.886254363","364318","0","0.0","0.0","0.068","1.04253","0.606","0.42936","301.66159","0.0","0.0","SOMWYQW12AB018373C","7.0","0.495","-9.417","1","0.514","290.249","0.805","0.22365","97.817","7.0","1.0","0","0"
"0.409827635","0.291883422","AR23EC41187FB4805D","40.14323","0","-74.72671","Catherine King/Matthew Schwinghammer/The American Boychoir","0.0","j pop","0.996956602","155541","0","0.0","0.0","0.708","0.37022","0.708","0.37022","125.3873","0.491","-1.0","SOISNKR12A8C139DFA","9.0","0.666","-29.374","1","1.0","116.471","0.083","0.37022","101.672","1.0","0.0","0","0"
"0.772871995","0.473700501","ARMPRI31187FB4F7D9","39.37413","0","22.95775","Falling Into Place","0.0","progressive rock","1.0","485716","0","0.0","5.0","0.043","1.13081","0.397","0.2691","293.72036","0.107","0.705629189","SOXMDLV12A6701E69E","6.0","0.307","-9.785","1","0.483","276.648","0.0","0.05406","138.045","4.0","0.369","0","0"
"0.642280769","0.411195688","AR35YUO1187B9AD83E","55.8578","0","-4.24251","Wet Wet Wet","0.0","blue-eyed soul","1.0","26752","0","0.0","1.0","0.081","1.64325","1.0","0.24225","246.38649","0.531","-1.0","SOWJQRR12A6D4F725C","10.0","1.0","-6.574","1","0.812","225.715","0.765","0.24225","84.084","4.0","0.564","0","1994"
"0.564710159","0.415937641","ARYZV2X1187B997BE7","0.0","0","0.0","Chris Standring","0.0","smooth jazz","1.0","531919","0","0.0","1.0","0.017","0.09647","0.863","0.09647","261.0673","0.073","-1.0","SOGKSAD12AF72A35AA","8.0","0.798","-9.435","1","0.774","248.012","0.985","0.09647","109.997","7.0","0.889","0","2006"
"0.443865075","0.372910681","ARJDWEA1187B9B676F","0.0","0","0.0","Bob Newhart","0.0","comedy","1.0","176473","0","0.0","0.0","0.292","2.07999","0.726","0.56537","326.29506","0.218","0.0","SOKCPLP12A6D4FB42E","9.0","0.453","-19.242","1","0.38","317.324","0.508","0.29709","78.785","5.0","0.634","0","0"
"0.636436672","0.429097812","ARB5TJM1187B9A71FD","0.0","0","0.0","Finntroll","0.0","heavy metal","1.0","335541","0","0.0","1.0","0.035","0.65634","0.487","0.31816","278.93506","0.0","0.619267702","SOVXVKR12AB017F9C6","2.0","0.431","-5.73","1","0.235","273.862","0.136","0.15156","180.06","4.0","0.238","0","2007"
"0.7087354","0.542289933","AR4GAFY1187B9B639D","0.0","0","0.0","BB King","0.0","blues-rock","0.903831242","746685","0","0.0","1.0","0.893","3.21597","0.768","0.93361","186.40934","1.309","0.394394856","SOCCQJE12AB018722F","11.0","0.246","-12.967","1","0.622","181.737","0.018","0.10493","52.932","4.0","0.654","0","1995"
"0.540299964","0.400832068","ARFAX4X1187B9A89CB","0.0","0","0.0","Beautiful Creatures","0.0","alternative metal","0.995267251","8761","0","0.0","0.0","0.197","0.50716","0.082","0.11075","263.96689","0.0","-1.0","SOYULPJ12A67021002","6.0","0.464","-4.763","1","0.54","259.466","0.0","0.11075","151.508","4.0","0.567","0","2001"
"0.700570065","0.487595648","AR1SQSG1187B9AC782","0.0","0","0.0","Kent","0.0","post-grunge","1.0","299930","0","0.0","0.0","0.068","0.80242","0.0","0.31853","215.562","2.653","0.47643522","SOVRDND12A8C13AE30","5.0","0.936","-8.669","1","0.707","208.08","0.268","0.07535","121.6","4.0","0.88","0","0"
"0.722570574","0.499826314","AR4C6V01187FB3BAF4","39.55792","0","-7.84481","Moonspell","0.0","sympho black metal","0.999765395","735440","0","0.0","1.0","0.116","0.89005","0.472","0.3727","318.9024","0.0","-1.0","SOTYJVR12AC468B3BD","2.0","0.299","-5.255","0","0.422","307.345","0.247","0.20196","117.593","4.0","0.544","0","1995"
"0.801989216","0.580345271","AR74Q3R1187B9B24C3","0.0","0","0.0","Nightwish","0.0","sympho black metal","0.999713741","351426","0","0.0","5.0","0.25","1.42588","0.0","0.68917","382.58893","0.136","-1.0","SOLDLXG12AB0185707","5.0","0.924","-4.657","1","0.656","373.267","0.649","0.17703","78.959","3.0","0.865","0","1997"
"0.731208047","0.547506775","ARQ76LG1187B9ACD84","34.05349","0","-118.24532","Black Flag","0.0","hardcore punk","1.0","150242","0","0.0","2.0","1.0","0.16909","1.0","0.16909","92.36853","0.196","0.678633789","SOMTRKO12A8C134D55","2.0","0.629","-12.206","0","0.536","87.481","0.627","0.16909","114.378","1.0","0.0","0","1981"
"0.620041695","0.364975595","ARS6HDE1187B99CA29","0.0","0","0.0","Joe Lynn Turner","0.0","hard rock","1.0","603776","0","0.0","0.0","0.012","0.80167","1.0","0.04196","231.1571","0.328","0.0","SONCMDH12A58A7C500","7.0","0.003","-6.604","1","0.289","227.515","0.334","0.04196","161.063","4.0","0.0","0","0"
"0.466331054","0.33274977","ARFWZZD1187FB561F9","0.0","0","0.0","The Fureys","0.0","irish folk","1.0","611707","0","0.0","0.0","0.517","1.93002","0.158","1.43727","234.50077","2.479","-1.0","SOEEQKB12A8C143340","4.0","0.782","-20.58","0","0.665","221.292","0.093","1.19852","117.85","3.0","0.0","0","0"
"0.475827935","0.314008167","ARU230L1187FB4642F","37.80506","0","-122.27302","Walter Hawkins","0.0","soul jazz","0.992605788","688795","0","0.0","0.0","0.248","0.78009","0.0","0.04694","468.00934","0.0","0.265861049","SOWRKPT12AC468E5D5","1.0","0.451","-13.75","1","0.547","458.101","0.298","0.04694","129.761","4.0","0.0","0","1978"
"0.617430028","0.428841594","AR4AEIP1187FB4030A","33.74831","0","-84.39111","Wamdue Project","0.0","deep house","0.985921521","563689","0","0.0","0.0","0.014","0.99633","0.833","0.03254","422.24281","0.0","0.212045406","SOVAKME12AB01892EE","11.0","0.188","-10.412","0","0.336","383.344","1.0","0.03254","123.984","4.0","1.0","0","0"
"0.548189066","0.382591638","AR2XBPG1187B98FCBE","0.0","0","0.0","Planxty","0.0","folk rock","0.963430321","620988","0","0.0","2.0","0.035","0.37377","0.259","0.37377","156.18567","0.137","0.478276995","SORVNPU12A8C134C36","7.0","0.113","-14.873","1","0.462","151.203","0.554","0.19239","202.789","4.0","0.0","0","1973"
"0.831197177","0.776167742","AR633SY1187B9AC3B9","0.0","0","0.0","Weezer","0.0","pop rock","0.999988619","143091","0","0.0","3.0","0.081","1.45778","0.768","0.49508","137.37751","0.162","0.81722756","SOHJIWJ12AB0184EF9","10.0","0.018","-5.477","0","0.345","134.194","0.796","0.25154","127.407","4.0","0.877","0","2002"
"0.686988955","0.606630152","ARX9YIP1187B98A656","0.0","0","0.0","RUN-DMC","0.0","hip hop","1.0","597033","0","0.0","1.0","0.013","4.10795","0.669","0.37939","227.5522","0.517","0.413739836","SOKTSYD12A8C13CB8F","1.0","0.363","-12.654","0","0.221","223.469","0.762","0.19835","64.101","5.0","0.751","0","1990"
"0.464994319","0.344721111","ARHT0B11187B993CB3","30.22032","0","-92.01705","Eddy Raven","0.0","zydeco","1.0","570903","0","0.0","1.0","0.033","0.79428","1.0","0.28006","141.68771","0.121","0.0","SOZEGIU12AB01895A8","7.0","1.0","-12.994","1","0.654","128.888","0.0","0.28006","115.591","3.0","1.0","0","0"
"0.716854352","0.414236248","AR76DOS1187FB5AE78","0.0","0","0.0","The Jeff Healey Band","0.0","blues-rock","0.962148617","443433","0","0.0","1.0","0.022","1.05587","0.987","0.43277","283.03628","0.382","0.730674068","SOUFPAB12A8C1382E0","2.0","0.975","-7.535","1","0.826","267.384","1.0","0.12559","94.543","4.0","0.0","0","1992"
"0.534443602","0.333584628","AR52QY11187B99FC59","18.03965","0","-77.51329","Anthony Cruz","0.0","lovers rock","0.905786706","714174","0","0.0","0.0","0.515","1.67705","0.242","0.48382","264.14975","0.084","0.0","SOQWNGK12AB01897E2","0.0","0.0","-11.398","1","0.167","257.173","0.854","0.10071","95.37","4.0","0.326","0","2005"
"0.313851152","0.14519083","ARYDFJA1241B9CBFF2","0.0","0","0.0","Jacques Douai","0.0","chanson","1.0","368964","0","0.0","0.0","0.106","3.09387","0.75","0.78184","143.43791","0.444","-1.0","SOGBVJQ12AB01834A1","2.0","0.511","-16.243","0","0.631","137.996","0.534","0.49921","73.716","5.0","0.649","0","0"
"0.490611414","0.391574164","ARG1UAO1187FB55E50","0.0","0","0.0","Sammi Cheng","0.0","cantonese pop","0.998536832","43089","0","0.0","1.0","0.085","0.59574","0.909","0.59574","295.57506","0.0","-1.0","SOHRNFL12A6D4F9978","9.0","0.735","-12.611","1","0.732","274.21","0.618","0.28105","87.099","4.0","0.458","0","0"
"0.42562724","0.0","ARWXHRS1241B9C7A1E","0.0","0","0.0","Thomas Battenstein","0.0","guitar","1.0","682795","0","0.0","0.0","0.854","0.37731","0.854","0.37731","175.90812","0.648","-1.0","SOUFDQA12AB0189758","7.0","0.583","-18.529","0","0.58","164.455","0.423","0.07649","98.241","1.0","0.0","0","0"
"0.588726635","0.368550448","ARVSB691187FB3C711","0.0","0","0.0","Hector","0.0","hard house","0.909446545","642654","0","0.0","0.0","0.907","0.25616","0.907","0.25616","282.64444","0.334","0.547952942","SOACDZP12AB0188A3C","4.0","0.539","-13.98","1","0.649","271.563","0.664","0.25616","133.088","1.0","0.0","0","0"
"0.707839968","0.532445871","ARYML1P1187B9AF39B","0.0","0","0.0","Devo","0.0","rock","1.0","28253","0","0.0","1.0","0.025","1.19478","0.854","0.52576","159.89506","0.102","0.614576982","SOKUUOE12A6D4F80EB","4.0","0.352","-11.704","0","0.421","153.652","1.0","0.19043","88.841","4.0","0.452","0","1978"
"0.505099139","0.380917171","ARGF5QG1187B9AC84F","0.0","0","0.0","Geiom Feat. Marita","0.0","dubstep","1.0","817542","0","0.0","0.0","0.0","1.26814","0.91","0.41315","363.38893","0.0","0.582344286","SONNXKA12AB018A294","1.0","0.569","-9.983","1","0.406","348.311","1.0","0.19856","140.022","4.0","0.387","0","0"
"0.260899728","0.0","ARZISVS11F4C841860","0.0","0","0.0","Pep Laguarda & Tapineria","0.0","spanish","1.0","483106","0","0.0","0.0","0.591","0.53819","0.949","0.06745","340.53179","2.026","-1.0","SOVCPCV12AAFF41B75","0.0","0.279","-16.265","1","0.493","328.197","0.516","0.06745","125.262","4.0","0.0","0","0"
"0.339149507","0.246955056","AR7EF9H1187FB4D8A3","30.53301","0","-92.08238","Rod Bernard","0.0","swamp pop","1.0","440148","0","0.0","0.0","0.389","0.96477","0.927","0.18963","103.44444","0.135","-1.0","SOAVTUX12AB0181896","0.0","0.004","-14.314","1","0.278","93.095","0.927","0.18963","155.254","4.0","0.0","0","0"
"0.789836439","0.564969253","ARN5L1O1187FB4D955","0.0","0","0.0","Eyes Set to Kill","0.0","happy hardcore","0.996108453","810542","0","0.0","0.0","0.118","1.20997","0.236","0.59484","158.95465","0.0","0.650315076","SOTSHSR12AB01899B6","8.0","0.294","-4.392","1","0.434","150.767","0.603","0.13449","97.497","4.0","0.433","0","2010"
"0.637995287","0.471441876","AR7U5BZ1187B997FFC","0.0","0","0.0","Keep Of Kalessin","0.0","black metal","1.0","578527","0","0.0","1.0","0.295","1.5279","0.0","0.41937","292.41424","0.0","0.564513412","SOHMIMK12AB018A437","3.0","0.739","-5.377","1","0.532","286.418","0.363","0.14306","110.044","4.0","0.673","0","2006"
"0.531829216","0.345734866","AR7074B1187FB4C39B","0.0","0","0.0","Ann Lee","0.0","europop","0.866162071","580757","0","0.0","1.0","0.127","0.4528","1.0","0.4528","217.62567","0.0","-1.0","SOXFDJD12AB018580A","0.0","0.668","-5.625","1","0.569","209.763","1.0","0.4528","170.373","5.0","1.0","0","0"
"0.62812134","0.418946871","AR1WC0X1187B991056","37.77916","0","-122.42005","Jefferson Starship","0.0","hard rock","1.0","668390","0","0.0","1.0","0.003","1.01369","0.603","0.52098","220.52526","0.226","0.285429882","SOZQJKU12A8C13A0C1","10.0","0.58","-8.365","1","0.562","212.434","0.574","0.27401","122.348","4.0","1.0","0","0"
"0.599019959","0.374862616","AREW1KO1187B98E42E","0.0","0","0.0","The Irish Tenors","0.0","irish folk","1.0","785419","0","0.0","0.0","0.338","6.45434","0.016","6.45434","283.55873","20.335","0.252316557","SOFKPLB12AC95F0493","10.0","0.863","-21.999","1","0.685","263.111","0.016","6.45434","142.612","3.0","0.925","0","2001"
"0.507784205","0.459629608","ARIKE5O1187B997E73","0.0","0","0.0","Mississippi Mass Choir","0.0","gospel","1.0","247408","0","0.0","0.0","0.168","1.11888","0.236","0.56963","221.90975","0.258","0.505751038","SODYJJO12A58A7C861","1.0","0.622","-13.448","1","0.519","210.733","0.768","0.29387","116.49","3.0","1.0","0","2003"
"0.558905414","0.404827117","ARDNQ0R1187B9BA1EF","29.95369","0","-90.07771","Lonnie Johnson","0.0","jazz blues","0.980662146","100970","0","0.0","0.0","0.266","0.60684","0.266","0.60684","189.98812","0.337","0.0","SOGIUHH12A8C138CE0","11.0","0.851","-23.005","1","0.663","179.386","0.18","0.25574","86.761","1.0","0.0","0","0"
"0.811890081","0.638588012","ARQXC7V1187FB4DA9E","0.0","0","0.0","DAVE MATTHEWS BAND","0.0","jam band","0.922995779","489574","0","0.0","1.0","0.822","1.01983","0.822","1.01983","289.09669","2.659","-1.0","SOANWEY12A58A7B504","11.0","0.217","-4.62","0","0.463","281.49","0.149","0.77375","125.159","1.0","0.353","0","1993"
"0.899709853","0.583732613","ARWD25M1187FB4C563","0.0","0","0.0","Amy Winehouse","0.0","vocal jazz","0.905919844","229040","0","0.0","1.0","0.487","0.65816","0.838","0.65816","229.85098","0.16","0.78289886","SOSELMV12A6D4FCF5A","5.0","0.64","-7.256","0","0.588","223.591","0.0","0.33928","96.224","4.0","0.858","0","2007"
"0.524265131","0.372232889","AR7ZKHQ1187B98DD73","0.0","0","0.0","Glad","0.0","ccm","1.0","575327","0","0.0","1.0","0.099","0.89519","0.0","0.1889","202.55302","2.583","0.0","SOEKVHT12AB018D3D0","9.0","0.452","-14.807","1","0.422","197.48","0.241","0.1889","105.364","7.0","0.979","0","0"
"0.268210005","0.366502174","ARMTTWG11F4C83E6AE","0.0","0","0.0","The Antripodean Collective","0.0","patriotic","1.0","530717","0","0.0","0.0","0.041","2.52033","0.641","0.56549","720.53506","0.2","0.0","SOKZIXZ12AAF3B2CEC","0.0","0.533","-12.044","1","0.46","710.171","0.474","0.2405","60.641","5.0","0.652","0","0"
"0.775086058","0.605191153","ARAXU5Z1187B98FECD","0.0","0","0.0","Gorillaz","0.0","hip hop","1.0","277069","0","0.0","2.0","0.133","3.13037","0.805","0.27628","160.96608","0.0","0.814431712","SOLJQBW12A6702187B","10.0","0.042","-8.317","1","0.367","157.907","1.0","0.27628","84.141","5.0","0.045","0","2005"
"0.641197515","0.448653471","AR4TLW81187B99683D","0.0","0","0.0","Martin Sexton","0.0","blue-eyed soul","0.934193031","519688","0","0.0","1.0","0.075","1.629","0.381","0.31611","256.62649","0.0","-1.0","SORXZTW12AB0183775","1.0","0.332","-9.071","1","0.162","246.77","0.396","0.17009","137.765","5.0","0.842","0","2000"
"0.565971267","0.384018129","ARYCP7D1187B99516B","43.64856","0","-79.38533","Pat Travers","0.0","blues-rock","1.0","611929","0","0.0","1.0","0.639","0.51039","0.639","0.51039","225.20118","0.0","0.334706549","SODOSRS12A8C144552","11.0","0.512","-7.284","0","0.684","214.332","0.43","0.28602","138.966","1.0","0.0","0","0"
"0.887386081","0.791143002","ARQUMH41187B9AF699","34.05349","0","-118.24532","Linkin Park","0.0","rap metal","0.905192264","85606","0","0.0","3.0","0.016","0.91545","1.0","0.31596","189.28281","0.0","0.586924698","SOWEUOO12A6D4F6D0C","4.0","0.446","-4.034","0","0.425","185.556","1.0","0.31596","100.073","4.0","0.438","0","2007"
"0.526690732","0.378478309","AR0BLA51187FB4E6CD","0.0","0","0.0","The In Crowd","0.0","freakbeat","1.0","637374","0","0.0","0.0","0.159","1.06871","0.977","0.56812","266.81424","0.0","-1.0","SOPVANN12AB0186E36","1.0","0.929","-8.333","0","0.861","266.814","0.453","0.3974","121.713","4.0","0.418","0","1979"
"0.0","0.0","ARWAVUU1269FB34A47","0.0","0","0.0","Magic Systeme","0.0","soukous","1.0","257615","0","0.0","0.0","0.78","0.68348","0.822","0.1871","287.34649","0.0","-1.0","SOWXZFY12A8C13807F","0.0","0.32","-7.715","1","0.32","287.346","0.0","0.1871","120.693","4.0","0.985","0","0"
"0.696030301","0.529453453","AR0D6EL1187B9AF46B","0.0","0","0.0","Eazy-E","0.0","gangster rap","1.0","14549","0","0.0","1.0","0.041","1.37493","0.586","0.33834","208.32608","0.0","-1.0","SONPYGH12A6701F6CF","8.0","0.33","-8.078","0","0.495","198.978","1.0","0.33834","115.692","4.0","1.0","0","1988"
"0.69480252","0.561830538","ARIZODP1187B9AD272","54.89814","0","-1.53179","Bryan Ferry","0.0","glam rock","1.0","27384","0","0.0","2.0","0.144","0.65702","0.857","0.08676","35.65669","0.189","0.43483809","SOUKMIK12A6D4F671E","7.0","0.0","-18.161","0","0.0","32.316","0.0","0.08676","82.568","3.0","1.0","0","2002"
"0.290826477","0.261822386","ARGKPBC1187B9ADF8E","0.0","0","0.0","Jean LumiA""re","0.0","chanson","1.0","802838","0","0.0","0.0","0.099","1.0553","0.604","0.07938","144.19546","0.0","-1.0","SOZXLAE12AB018AB74","10.0","0.073","-11.092","1","0.213","135.68","0.604","0.07938","140.741","5.0","0.769","0","0"
"0.331226241","0.226516083","ARGMCPU1241B9C4C34","43.87165","0","-72.45165","Scott Ainslie","0.0","blues","1.0","181942","0","0.0","0.0","0.043","0.42781","0.0","0.09595","175.04608","0.206","0.0","SORXPDE12A81C215EC","2.0","0.856","-11.411","1","0.674","165.692","0.488","0.09595","180.381","4.0","0.0","0","0"
"0.640807102","0.418216518","ARAJPHH1187FB5566A","40.7038","0","-73.83168","The Shangri-Las","0.0","doo-wop","0.922774628","200695","0","0.0","0.0","0.02","1.75924","1.0","0.49945","157.85751","0.177","-1.0","SOREOJO12AF72A6BB7","7.0","0.881","-7.597","1","0.725","147.76","0.692","0.19546","93.413","4.0","1.0","0","1964"
"0.616968969","0.356347936","ARIRBN91187FB4523C","0.0","0","0.0","Tyree","0.0","hip house","1.0","702413","0","0.0","0.0","0.105","0.63849","0.463","0.26577","399.93424","0.247","-1.0","SOHYFHW12AB01849D8","1.0","0.07","-9.752","0","0.354","395.337","1.0","0.0177","161.272","5.0","0.94","0","0"
"0.606267927","0.397414663","ARZ3U0K1187B999BF4","0.0","0","0.0","Cabas","0.0","vallenato","0.998863935","214908","0","0.0","0.0","1.0","0.16748","1.0","0.16748","207.82975","0.136","0.623037476","SOXJASM12A8C13BB05","0.0","0.399","-6.399","1","0.419","202.664","0.813","0.16748","216.023","1.0","0.0","0","2008"
"0.482733228","0.356950956","ARE54I01187FB3AE3D","0.0","0","0.0","Flink","0.0","alternative rock","1.0","326227","0","0.0","0.0","0.023","1.12728","1.0","0.20889","273.10975","0.177","-1.0","SOIILNW12AB017DBD6","2.0","0.282","-4.258","1","0.481","256.923","0.949","0.20889","131.955","4.0","0.685","0","0"
"0.400460359","0.296944034","ARISAXH1187B98E679","0.0","0","0.0","The John Buzon Trio","0.0","easy listening","0.996427036","394181","0","0.0","0.0","0.013","0.86253","1.0","0.38147","140.56444","0.33","0.0","SOBUDGS12AB0184923","0.0","0.504","-17.419","1","0.314","136.69","1.0","0.38147","125.073","4.0","0.262","0","0"
"0.630928608","0.461558452","AR5MK521187B98E0B8","51.50632","0","-0.12714","Heaven 17","0.0","new romantic","0.832842044","40468","0","0.0","2.0","0.09","0.86795","0.988","0.24819","273.84118","0.189","0.0","SOLDPPH12A6D4F7F89","10.0","0.627","-8.015","1","0.411","250.683","1.0","0.09461","96.859","4.0","0.993","0","1983"
"0.497942106","0.341073301","AR63RWN1187FB3E89A","34.56039","0","-90.91387","Robert Lockwood_ Jr.","0.0","delta blues","0.971628432","369461","0","0.0","1.0","0.141","0.68737","0.76","0.15393","278.38649","0.38","0.265861049","SOLKVUE12AB018352E","9.0","0.498","-9.763","1","0.401","269.735","0.571","0.15393","117.981","3.0","1.0","0","1998"
"0.479620747","0.324334205","AR3N2H11187B98AFBA","-10.68641","0","-37.42475","Sivuca","0.0","brazilian jazz","1.0","536498","0","0.0","0.0","0.142","2.23088","0.767","0.10514","202.78812","0.299","-1.0","SOMZVHH12AB017D9B3","0.0","0.402","-14.36","1","0.528","195.663","0.347","0.10514","143.311","7.0","0.35","0","0"
